path,class_raw,label,crop,split
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Pepper__bell___Bacterial_spot\f75755aa-4cac-4e64-9244-453eb4697044___NREC_B.Spot 1964.JPG,Pepper__bell___Bacterial_spot,Pepper bell | Bacterial spot,Pepper,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\54f667ed-d215-4848-81a0-f5d7d49a4eed___Com.G_TgS_FL 8165.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\23bc8a9f-5b65-4e12-96f5-fe706f31b32e___Com.G_TgS_FL 8171.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\d8d78885-7101-4e1a-b1fb-e2dc4a61b976___Com.G_TgS_FL 9783.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\455628eb-bcd3-4212-80e0-026cb71e4d25___Com.G_TgS_FL 0643.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\1f778f17-eacb-4d7a-bf34-041955ebff8f___Com.G_TgS_FL 0694.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\35320e88-f513-446d-949a-b5361b677009___Com.G_TgS_FL 9849.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\fddfa96b-42a0-43f1-bbee-eac32d7caff7___Com.G_TgS_FL 9820.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\f3feff35-a58c-4c80-b3db-b372a17351c3___Com.G_TgS_FL 0819.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\d7a7fc0c-131e-41ef-ac68-8c005f9123d0___Com.G_TgS_FL 8183.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\e44c4283-e4da-4230-823b-3229722e1e32___Com.G_TgS_FL 8061.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\8e1bf26a-722a-48b9-b668-09e871a4665a___Com.G_TgS_FL 0801.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\c9346c79-0dd0-45cc-a512-58abb339c932___Com.G_TgS_FL 8273.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\78e5cdd7-6d20-4666-8483-6a101e0d3fc4___Com.G_TgS_FL 8266.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\3f56fdf7-aa72-42e5-9add-2ecdf310a32f___Com.G_TgS_FL 7959.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\9719a548-125a-449c-8f7b-018f795e74c0___Com.G_TgS_FL 1063.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\2334031d-35e6-4e99-bfee-e21c5fa1a75f___Com.G_TgS_FL 8334.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\1ec7a39a-7eec-434e-94ae-c6d32923b1e2___Com.G_TgS_FL 1107.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\f54e11db-832e-42a0-a872-54f315b72814___Com.G_TgS_FL 9747.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\b6c42168-3ac3-44bc-85d3-fed93eececee___Com.G_TgS_FL 8281.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\160f7688-821b-4d25-a867-62d0cf492777___Com.G_TgS_FL 0808.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\0fccb8d0-3f91-442c-8d74-6dbfb163f8a9___Com.G_TgS_FL 8365.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\4a7b8d1e-ca1e-4b87-a7bc-0a43720f66dd___Com.G_TgS_FL 9929.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\9c84ba58-c218-481c-844c-ef562860a15a___Com.G_TgS_FL 0954.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\a60f92d1-6aa4-4535-b13c-2690b54ecb46___Com.G_TgS_FL 8204.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\ea2f32ba-1bc3-4f8b-abbf-64902bce680d___Com.G_TgS_FL 0823.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\453d7ca2-7e73-4460-96e9-d49fe6512f1e___Com.G_TgS_FL 9749.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\484d73fa-4049-4c52-8468-32dcb884f889___Com.G_TgS_FL 7932.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\13171789-e847-42d1-ac9b-cfeecb94bf82___Com.G_TgS_FL 1038.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\dd88e777-1427-4282-bd31-46c701b2ec68___Com.G_TgS_FL 9745.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\14f0c0f2-b40f-446d-94f8-e1a2bc3246fd___Com.G_TgS_FL 0840.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\efc39e99-aec6-4afa-b32a-85f09083c313___Com.G_TgS_FL 8051.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\08342078-4bfb-4a33-a586-a564333a1b59___Com.G_TgS_FL 0986.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\f7f90078-4728-4ee5-a383-0174afba2020___Com.G_TgS_FL 7894.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\36356b7e-0d6b-4ead-af0d-2c2125406086___Com.G_TgS_FL 0882.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\ba1699ce-ca94-4f42-910d-c1236695c331___Com.G_TgS_FL 0844.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\d63ebe6c-5f6e-47dc-87c1-d8b44c97065d___Com.G_TgS_FL 0807.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\451eda81-5134-4d6c-aa4b-2d0ce9341159___Com.G_TgS_FL 7898.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\05afadf4-12e7-478e-bb0c-334e2bf553f3___Com.G_TgS_FL 0744.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\755bfb4c-6d92-4a7f-814f-62615df4285e___Com.G_TgS_FL 9713.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\38806439-e746-4c61-92ea-b3e996b2e78f___Com.G_TgS_FL 8159.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7f046d39-6da1-4c04-a3e9-561421a49a11___Com.G_TgS_FL 1023.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\d14316d2-f733-4b05-933e-bb29ab3af867___Com.G_TgS_FL 1128.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\aa35a155-f269-4c73-8801-3039370eeba5___Com.G_TgS_FL 9912.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7b6b9eca-fceb-423b-aaa4-d0007e01cd5c___Com.G_TgS_FL 0933.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\644c29d3-1aa8-456e-9eb3-825ac4d6eead___Com.G_TgS_FL 0796.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\40e782a0-4834-434b-9346-443fc65fd22c___Com.G_TgS_FL 0745.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\dcf0109d-40cb-4aae-be1d-a3f4d36f5e6d___Com.G_TgS_FL 0762.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\96630998-2348-43ab-856e-34fe02398463___Com.G_TgS_FL 8227.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\bd79fc1d-d6f8-4e0d-9a03-5f3ef8f68d55___Com.G_TgS_FL 0029.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\3225cfcd-1157-44d4-b5ff-61b7c61795d8___Com.G_TgS_FL 8308.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\bd11d819-0a1f-4bd2-a460-899c0357a182___Com.G_TgS_FL 8251.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\0750d00e-3dcd-47cf-8c99-096b3d4cecda___Com.G_TgS_FL 9828.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\1a94e7be-a54f-42e2-ac9c-7242ea9d0fb0___Com.G_TgS_FL 9852.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\0118ed61-b135-45be-ad81-7e2d54203be4___Com.G_TgS_FL 8241.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\6a48c56c-2110-44f9-9f8e-3fa23117d5d2___Com.G_TgS_FL 8123.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\e0305b9d-488b-4fe0-8472-8bbd9dfe6bc4___Com.G_TgS_FL 7895.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\eb7ad835-1ca0-4a70-8398-53cc93aaaeaa___Com.G_TgS_FL 7884.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\dd058cb8-9108-4660-a12f-568ac4d6ab48___Com.G_TgS_FL 0016.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7a402c5b-ef94-421f-a7f4-9287ff26cb75___Com.G_TgS_FL 8377.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\67db43fc-92c0-43b8-b45d-192342566228___Com.G_TgS_FL 8314.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\82017ee4-4b39-4a35-a8dd-d00eb37d9a9a___Com.G_TgS_FL 7972.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\2685b528-885d-4ee4-b525-2d4c10ec2d21___Com.G_TgS_FL 0045.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\f6dc8bc0-0f32-45dd-9836-38f89ac7e632___Com.G_TgS_FL 8357.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\e46de0d5-a376-4c3d-9076-5559595549fe___Com.G_TgS_FL 8180.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\bbb591c0-02ad-4a17-a1b5-6736ca9f9e1c___Com.G_TgS_FL 8372.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\1d4b2b39-04ca-4921-b824-52c7062f4efb___Com.G_TgS_FL 9810.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\f252ed58-7e35-499e-861a-c94005d7df94___Com.G_TgS_FL 7912.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\6df82d72-cc8d-4136-8c9e-b7756255e324___Com.G_TgS_FL 0983.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\9f47b961-a5f0-42e9-bb2d-0ef5749116f8___Com.G_TgS_FL 8381.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\9c6d95a8-87be-441c-b232-93addadab9b8___Com.G_TgS_FL 0775.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\e1b0584e-fa68-446c-85e1-1658252585db___Com.G_TgS_FL 1125.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\b89c4c2d-5392-4d70-816f-2580956f4e8a___Com.G_TgS_FL 0005.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7cf67634-651e-4d5d-ac6e-37003ec89ab9___Com.G_TgS_FL 8364.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\5eee971d-a69d-4f1d-9e6f-5d3f59ed2e3d___Com.G_TgS_FL 1013.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\cd367cf2-183d-47d1-a3fb-aae802a92d9e___Com.G_TgS_FL 8410.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\d9d2d7ca-3301-4174-aec5-b4578682b0d9___Com.G_TgS_FL 8181.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\e099b3b9-31d7-479d-9469-9973d6cd3f69___Com.G_TgS_FL 0918.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\359af7c8-68a5-45d6-9804-387b62a92570___Com.G_TgS_FL 9955.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\3722662d-173e-4975-b48f-df69a18453e8___Com.G_TgS_FL 0889.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\a1baad36-b4e1-48d2-9d4f-99c561613ab1___Com.G_TgS_FL 8036.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\8a5b87db-6aa8-4f1b-96bc-a98bcce04b1c___Com.G_TgS_FL 8042.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7e431685-947c-4ab9-9107-e74f3a02cf83___Com.G_TgS_FL 9974.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7dbcdc64-8646-4251-8253-22361604a72f___Com.G_TgS_FL 9717.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\f2e0f0c8-503c-4889-b39a-c5b2acbce17e___Com.G_TgS_FL 0929.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\cc83c592-a6bd-46e8-8bd2-5bf03df02c73___Com.G_TgS_FL 0704.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\915d8bb1-5ea3-4f00-abdc-dda166e93d3d___Com.G_TgS_FL 8037.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\3a53fede-6ec6-4e6c-a19f-ad1324604ca8___Com.G_TgS_FL 8086.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\722e5aaa-dce9-4962-879d-6f23992e58d0___Com.G_TgS_FL 9769.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\70640fa6-e8ff-416c-a8a1-256e754c9f2c___Com.G_TgS_FL 0947.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\c7da4ac5-d59e-436f-9f8b-a1f74eeb30de___Com.G_TgS_FL 8009.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7e65af9a-c384-4674-a069-d4df8cd2c85e___Com.G_TgS_FL 1117.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\0982f241-41b3-4905-83b9-f8c6cf846688___Com.G_TgS_FL 0034.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\8ae9dedf-3ec2-4207-b8b5-eb8978658e68___Com.G_TgS_FL 9675.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\1078fabc-a383-469b-a3ae-6ab9688224f1___Com.G_TgS_FL 0790.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\53c319d6-42f5-4960-8fa3-4d5a7502fab2___Com.G_TgS_FL 0919.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\68cb6347-4fb9-42e8-8620-837a3c9d44b3___Com.G_TgS_FL 0751.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\63d1a91a-4deb-4f35-a7d9-07b69211494f___Com.G_TgS_FL 9839.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\0ff32a4f-e1d2-4ab4-98ae-41ef143c56b1___Com.G_TgS_FL 1084.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\0d97bbcf-f322-410a-984d-935e8d2bb5d0___Com.G_TgS_FL 0748.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\eb278265-e24b-4628-8941-c0b7b167cb27___Com.G_TgS_FL 0783.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\fd5fba19-588d-4053-beef-c77be7b3db95___Com.G_TgS_FL 8044.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\dad184c0-5248-4868-9ab6-0877fa19f9d6___Com.G_TgS_FL 0836.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\4aad97a4-37ca-4287-a409-941af4e916d6___Com.G_TgS_FL 0966.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7fff26be-4802-4778-97cf-96d5a9e4f127___Com.G_TgS_FL 9981.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\599977a3-0c46-46f5-aa5c-ed293caf7a09___Com.G_TgS_FL 9806.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\d8dc43cb-1b98-439f-afd4-257b445dd6b8___Com.G_TgS_FL 1010.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\477f4bc8-26ec-4ec2-9ff4-b078f8ce32fc___Com.G_TgS_FL 0774.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\942dbcb4-7c9e-4ec7-beea-cd11383c7d83___Com.G_TgS_FL 0835.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\7983eb58-6dce-4cb5-9ec0-e44cafbc41c9___Com.G_TgS_FL 0923.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\4a144d06-1caf-4e45-84f5-c4b5196ed52f___Com.G_TgS_FL 8167.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\bc020a47-dda4-4928-8d2d-6e20411b4de9___Com.G_TgS_FL 8008.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\47082588-ba81-435b-a99b-6563eb2dbe7a___Com.G_TgS_FL 9817.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\16717301-b559-40aa-94ce-d6a9f6e3f656___Com.G_TgS_FL 9886.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\1b46f9fb-4e90-4cbf-bad5-78414e389be2___Com.G_TgS_FL 8001.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\e3b0b469-3a00-4fcc-b1dd-f686bbac56ce___Com.G_TgS_FL 9979.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\3cdd739d-e0b1-4237-b6bd-bcbf6a99b770___Com.G_TgS_FL 8014.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\ff8c5027-32f0-46f4-a719-88e1be5eb4a7___Com.G_TgS_FL 7980.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\51d654f9-ba95-4e86-babe-ad3373593c45___Com.G_TgS_FL 0730.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato__Target_Spot\eb5f70b3-7bc8-4b2b-b2c3-26389d0ffc2f___Com.G_TgS_FL 0044.JPG,Tomato__Target_Spot,Tomato Target Spot,Tomato,train
