day,soil,stage,soil_vwc_pct,soil_temp_c,air_temp_c,humidity_pct,rain_24h_mm,rain_forecast_mm,et0_mm,kc,days_since_irrigation,soil_sandy,soil_loamy,soil_clayey,taw_mm,raw_mm,depletion_mm,policy_irrigate,irrigate,depth_mm,root_depth_m,etc_mm,est_taw_mm,est_raw_mm,est_depletion_mm,depletion_ratio,projected_deficit_mm,projected_deficit_ratio,forecast_adj_ratio
865,loamy,development,25.65204705138602,27.730066133235415,29.441653648059393,48.52445434477672,0.0,0.0,5.241535349211482,0.9,15,0,1,0,63.0,34.650000000000006,5.455152780657804,0,0,0.0,0.45,4.717381814290333,63.0,34.650000000000006,10.565788268762933,0.3049289543654526,15.283170083053268,0.4410727296696469,0.4410727296696469
1951,clayey,harvest,36.99596079070594,28.90044681857828,30.91196545965781,54.21443388418561,0.0,0.0,6.396078719288808,0.7,1,0,0,1,150.0,67.5,4.542463097571893,0,0,0.0,1.0,4.4772551035021655,150.0,67.5,10.040392092940664,0.14874654952504687,14.51764719644283,0.215076254762116,0.215076254762116
1173,sandy,mid,14.231199969434371,23.743646480850995,23.40764247820936,82.82327335320382,11.418379860387056,3.3758609745576265,3.777752681819687,1.15,5,1,0,0,72.0,43.199999999999996,13.9231893566347,0,0,0.0,0.8,4.34441558409264,72.0,43.199999999999996,14.15040024452503,0.3275555612158572,7.076435968230616,0.1638063881534865,0.08566145818687476
1360,loamy,late,26.784848116449833,26.475493568533334,28.51934595243023,39.04753684257425,0.0,0.0,5.612189824867049,0.85,21,0,1,0,140.0,77.0,4.577674585382295,0,0,0.0,1.0,4.770361351136992,140.0,77.0,12.151518835501696,0.15781193292859344,16.92188018663869,0.2197646777485544,0.2197646777485544
1197,loamy,mid,25.156393383630594,27.73298891410943,28.55038047379343,50.02538241909589,0.0,0.0,6.091241606103555,1.15,4,0,1,0,112.0,61.60000000000001,27.24683509967688,1,1,40.0,0.8,7.004927847019088,112.0,61.60000000000001,22.74885293095528,0.3692995605674558,29.75378077797437,0.48301592172036306,0.48301592172036306
944,sandy,late,15.298436804787931,32.38956847589941,34.268887793987254,63.388652537552964,23.1354157225021,15.595916304971167,4.337447883856658,0.85,10,1,0,0,90.0,54.0,0.0,0,0,0.0,1.0,3.686830701278159,90.0,54.0,7.015631952120682,0.12991911022445707,-12.432953069103258,-0.23023987165006032,-0.5190531365569337
769,clayey,mid,36.89139836551041,19.825007660516142,24.676850724356463,54.215576741765,0.0,0.0,4.998759684895126,1.15,2,0,0,1,120.0,54.0,9.930037780324584,0,0,0.0,0.8,5.748573637629395,120.0,54.0,8.868813075916693,0.16423727918364245,14.617386713546088,0.2706923465471498,0.2706923465471498
288,loamy,initial,26.055261458427836,27.015052822010613,28.770639512480624,59.27791928276868,0.0,0.0,4.672504846037772,0.6,1,0,1,0,35.0,19.25,3.129204159741134,0,0,0.0,0.25,2.803502907622663,35.0,19.25,4.8618463539304155,0.25256344695742416,7.665349261553079,0.39819996163912097,0.39819996163912097
12,sandy,initial,14.308861965739153,20.59305621166083,22.132561443194003,49.8066444566844,0.0,0.0,3.826123417514066,0.6,1,1,0,0,22.5,13.5,2.412419584510761,0,0,0.0,0.25,2.2956740505084396,22.5,13.5,4.227845085652119,0.3131737100483051,6.523519136160559,0.48322363971559695,0.48322363971559695
1117,sandy,harvest,15.278580181758269,20.463320697697196,21.35336249562919,51.52211728040369,0.0,0.0,4.082877107058204,0.7,21,1,0,0,90.0,54.0,19.318613019752924,0,0,0.0,1.0,2.8580139749407425,90.0,54.0,7.2141981824173085,0.13359626263735758,10.07221215735805,0.18652244735848242,0.18652244735848242
365,clayey,mid,38.30830865166465,16.284425675002172,18.905194345453715,48.947308283569775,0.0,14.312100416298538,3.9437921123271935,1.15,7,0,0,1,120.0,54.0,0.0,0,0,0.0,0.8,4.535360929176272,120.0,54.0,0.0,0.0,4.535360929176272,0.08398816535511615,-0.18105073124300494
1655,loamy,late,24.780776937363033,31.072776728395784,33.090929071680215,69.03595185728835,24.494181028421835,0.9110657530350149,4.745894066017077,0.85,21,0,1,0,140.0,77.0,26.533933720747754,0,0,0.0,1.0,4.034009956114516,140.0,77.0,32.19223062636969,0.41808091722558044,11.732059554062374,0.15236440979301785,0.14053238702632934
1695,clayey,initial,39.224474182263144,28.81907147467464,31.85508791798746,72.57529756231733,0.8203088207907757,16.51178699251545,4.107025379828302,0.6,14,0,0,1,37.5,16.875,0.0,0,0,0.0,0.25,2.464215227896981,37.5,16.875,0.0,0.0,1.6439064071062055,0.09741667597666404,-0.40258332402333596
642,sandy,mid,14.527777537763425,32.864153489159726,33.08221204152289,47.57427888647835,0.0,0.0,5.449606290205352,1.15,6,1,0,0,72.0,43.199999999999996,12.381542164908687,0,0,0.0,0.8,6.267047233736155,72.0,43.199999999999996,11.7777796978926,0.2726337893030695,18.044826931628755,0.41770432712103606,0.41770432712103606
589,loamy,development,27.353387998239945,29.7357342256698,31.611099628524244,62.172309828920376,6.062929870842156,19.43233374693467,4.719385889299453,0.9,13,0,1,0,63.0,34.650000000000006,2.866070659555269,0,0,0.0,0.45,4.247447300369507,63.0,34.650000000000006,2.9097540079202484,0.08397558464416299,1.094271437447599,0.03158070526544297,-0.468419294734557
707,clayey,initial,35.51622686766443,22.347913215520435,23.4695124821963,62.742546756965424,0.0,0.0,3.7509852771025463,0.6,9,0,0,1,37.5,16.875,5.298501472818483,0,0,0.0,0.25,2.2505911662615277,37.5,16.875,6.209432830838926,0.3679663899756401,8.460023997100453,0.5013347553837306,0.5013347553837306
678,loamy,late,25.225075185594033,26.56486236622728,26.764298689308,65.13901115576991,0.0,0.0,4.371438081094496,0.85,9,0,1,0,140.0,77.0,35.06414100243309,1,1,40.0,1.0,3.7157223689303214,140.0,77.0,27.749248144059713,0.3603798460267495,31.464970512990035,0.4086359806881823,0.4086359806881823
292,clayey,initial,36.81592433439801,22.271045470771277,26.04792025450044,63.91548109241254,0.0,0.0,4.909857710455707,0.6,1,0,0,1,37.5,16.875,2.964438001258825,0,0,0.0,0.25,2.9459146262734244,37.5,16.875,2.9601891640049645,0.17541861712622012,5.906103790278388,0.3499913357202008,0.3499913357202008
1079,clayey,late,35.35047965183567,20.741308067162507,22.363919760591383,63.916329743944665,0.0,0.0,4.023448728852021,0.85,9,0,0,1,150.0,67.5,26.227969424476225,0,0,0.0,1.0,3.4199314195242176,150.0,67.5,26.495203481643305,0.3925215330613823,29.915134901167523,0.44318718372100036,0.44318718372100036
1487,clayey,mid,35.46702655658972,20.89227898379244,23.730715237268775,67.47939877272213,0.6395538951920897,10.019456389636236,3.358636521850937,1.15,10,0,0,1,120.0,54.0,17.26416330227348,0,0,0.0,0.8,3.8624320001285772,120.0,54.0,20.263787547282245,0.37525532494967123,23.486665652218733,0.43493825281886545,0.2493927641218981
922,loamy,mid,24.87382850141453,33.13724353393734,34.445091215614816,39.95334597935811,0.0,0.0,7.029876894779321,1.15,21,0,1,0,112.0,61.60000000000001,20.57241398832643,0,0,0.0,0.8,8.084358428996218,112.0,61.60000000000001,25.00937198868378,0.4059962985175938,33.09373041768,0.537235883403896,0.537235883403896
535,loamy,late,28.027972888236437,27.387927363864343,30.078091256130328,61.79091808859215,8.19706092618474,8.762426282159696,4.546369449794043,0.85,21,0,1,0,140.0,77.0,0.0,0,0,0.0,1.0,3.8644140323249365,140.0,77.0,0.0,0.0,-4.3326468938598035,-0.05626814147869875,-0.17006588540285067
765,clayey,mid,34.59502722843652,17.07819308618408,20.017477193494845,66.20093230557688,0.0,0.0,4.29072301598495,1.15,6,0,0,1,120.0,54.0,20.0096176643776,0,0,0.0,0.8,4.934331468382692,120.0,54.0,27.239782172507844,0.5044404106019971,32.17411364089054,0.5958169192757508,0.5958169192757508
264,loamy,late,27.2138249725521,27.74911464991438,29.529152846073558,64.45149023161957,0.0,0.0,5.261667436203335,0.85,7,0,1,0,140.0,77.0,0.0,0,0,0.0,1.0,4.472417320772834,140.0,77.0,7.861750274479052,0.10210065291531235,12.334167595251886,0.16018399474353098,0.16018399474353098
653,sandy,mid,16.863445483772193,24.725531145004435,25.637607963073194,81.32875814290243,4.289956700587314,0.0,2.860483175244983,1.15,1,1,0,0,72.0,43.199999999999996,0.0,0,0,0.0,0.8,3.28955565153173,72.0,43.199999999999996,0.0,0.0,-1.0004010490555837,-0.023157431691101477,-0.023157431691101477
429,sandy,initial,14.373076323528954,24.351744210207205,24.97306113117877,51.60575109515598,0.0,17.940021330771593,5.275969179995155,0.6,2,1,0,0,22.5,13.5,5.519697744277838,0,0,0.0,0.25,3.165581507997093,22.5,13.5,4.067309191177613,0.3012821623094528,7.232890699174706,0.5357696814203486,0.03576968142034859
1750,loamy,mid,26.09580546755674,29.68914431699729,31.760746095406546,48.51796024427676,0.0,0.0,5.22181313956343,1.15,2,0,1,0,112.0,61.60000000000001,13.055970114159345,0,0,0.0,0.8,6.005085110497944,112.0,61.60000000000001,15.233556259546077,0.2472979912263973,21.23864137004402,0.3447831391240912,0.3447831391240912
1315,loamy,mid,26.788665613814054,32.52881716995928,34.857706237537066,60.51494216421567,2.266362354980643,1.0892077554848651,5.213517783286301,1.15,6,0,1,0,112.0,61.60000000000001,14.513684776878083,0,0,0.0,0.8,5.995545450779246,112.0,61.60000000000001,9.690675089487577,0.15731615405012297,13.41985818528618,0.21785484067023017,0.20017289658768367
517,loamy,late,27.63806129690294,32.924530607394324,34.61990375886341,59.81639487871153,9.453275534798665,8.890490426269041,4.727323237194226,0.85,7,0,1,0,140.0,77.0,0.08482678545719491,0,0,0.0,1.0,4.018224751615092,140.0,77.0,3.6193870309706444,0.04700502637624213,-1.815663752212929,-0.02358004873003804,-0.13904096335690871
11,clayey,initial,36.3751993477174,20.920115734262172,22.425231211977408,60.19864677646955,0.0,0.0,3.5827599981977767,0.6,2,0,0,1,37.5,16.875,4.564670306743117,0,0,0.0,0.25,2.149655998918666,37.5,16.875,4.0620016307065105,0.240711207745571,6.211657629625177,0.36809822990371416,0.36809822990371416
1162,loamy,development,27.09931988154983,23.744458822536725,26.430935552012244,72.05722921302433,7.015725947961529,0.0,4.042837956497206,0.9,0,0,1,0,63.0,34.650000000000006,0.0,0,0,0.0,0.45,3.6385541608474856,63.0,34.650000000000006,4.053060533025765,0.11697144395456752,0.6758887459117222,0.01950616871318101,0.01950616871318101
1605,loamy,mid,24.687319831912717,27.819414103413198,29.677273059886538,48.56601066121791,0.0,0.0,5.643891409794946,1.15,11,0,1,0,112.0,61.60000000000001,16.556753140856088,0,0,0.0,0.8,6.490475121264188,112.0,61.60000000000001,26.501441344698293,0.4302182036476995,32.99191646596248,0.535583059512378,0.535583059512378
838,sandy,harvest,14.85620597844758,33.82384837639604,32.08758791178896,45.38976121869141,0.0,0.0,5.48064610686608,0.7,21,1,0,0,90.0,54.0,4.672321976053178,0,0,0.0,1.0,3.8364522748062555,90.0,54.0,11.437940215524216,0.2118137076948929,15.274392490330472,0.28285912019130505,0.28285912019130505
1087,sandy,late,14.281107484954116,18.72998440110254,19.291461517183247,71.02606407475983,0.23824015690621098,2.2178647307185293,2.4607669883318164,0.85,4,1,0,0,90.0,54.0,13.665162275525073,0,0,0.0,1.0,2.091651940082044,90.0,54.0,17.188925150458832,0.3183134287122006,19.042336933634665,0.3526358691413827,0.31156430005400254
1728,sandy,development,13.782763773541589,29.55618472914953,30.025192874786356,48.10308897800277,0.0,0.0,5.559078763464612,0.9,2,1,0,0,40.5,24.3,9.823057354481746,1,1,17.44262146070576,0.45,5.003170887118151,40.5,24.3,9.977563019062847,0.4105993011960019,14.980733906180998,0.6164911072502468,0.6164911072502468
1807,clayey,harvest,33.76666505735551,22.028805696981774,24.51893410940114,37.05153585454846,0.0,10.867691993882922,3.9628025916354463,0.7,19,0,0,1,150.0,67.5,30.466306179690342,0,0,0.0,1.0,2.7739618141448124,150.0,67.5,42.3333494264449,0.6271607322436281,45.10731124058971,0.6682564628235512,0.5072536184697302
1319,sandy,mid,16.3752246338586,35.124415527193705,35.660900350428705,63.167340808438006,3.8210081643652583,12.083812792111146,5.320137512799177,1.15,21,1,0,0,72.0,43.199999999999996,0.0,0,0,0.0,0.8,6.118158139719053,72.0,43.199999999999996,0.0,0.0,2.297149975353795,0.05317476794800452,-0.22654312075827204
1330,sandy,mid,15.162049902688116,26.874393662768007,28.893326716270426,75.46766202218689,3.432295520958245,3.8833425417486347,3.478646063194364,1.15,21,1,0,0,72.0,43.199999999999996,7.491204334040975,0,0,0.0,0.8,4.000442972673518,72.0,43.199999999999996,6.703600778495079,0.15517594394664536,7.271748230210353,0.16832750532894336,0.07843531686253978
154,clayey,initial,38.154671216684946,27.891957175330138,32.30350299595768,69.12807499841384,3.348497900465662,5.499085840773025,4.2115031316280644,0.6,3,0,0,1,37.5,16.875,0.0,0,0,0.0,0.25,2.5269018789768385,37.5,16.875,0.0,0.0,-0.8215960214888236,-0.04868717164378214,-0.37455892517107253
856,sandy,initial,14.268345558014454,31.67218619368366,30.89151351055491,53.310129538290866,0.0,2.35215106626836,6.027333344576793,0.6,1,1,0,0,22.5,13.5,3.1537551375530866,1,1,7.964888405057838,0.25,3.6164000067460758,22.5,13.5,4.329136104963868,0.32067674851584205,7.945536111709943,0.5885582304970328,0.41432481818085803
1419,sandy,initial,14.763708183880293,23.575838254307957,24.44629999470222,45.67102806985407,0.0,0.0,4.569268095759404,0.6,7,1,0,0,22.5,13.5,0.0,0,0,0.0,0.25,2.7415608574556423,22.5,13.5,3.090729540299264,0.2289429289110566,5.832290397754907,0.4320215109448079,0.4320215109448079
515,loamy,late,25.055031804974472,28.032222820948565,32.65769468789719,62.64627988735133,33.22752994744009,2.1685706484614515,4.7293307657133505,0.85,5,0,1,0,140.0,77.0,22.450019984254137,0,0,0.0,1.0,4.019931150856348,140.0,77.0,29.449681950255325,0.38246340195136785,0.24208315367158662,0.003143937060669956,-0.02501931811415409
299,loamy,initial,24.346829885552378,23.930877056561034,26.930283290566326,43.37597420466806,0.0,25.770180000505444,5.390967466121042,0.6,8,0,1,0,35.0,19.25,9.54873256033447,0,0,0.0,0.25,3.234580479672625,35.0,19.25,9.13292528611906,0.4744376772009901,12.367505765791684,0.6424678319891783,0.14246783198917837
1536,loamy,harvest,24.086680042610805,21.644811279368668,24.322956980431176,56.94692151210623,0.0,0.0,4.840812009986747,0.7,9,0,1,0,140.0,77.0,32.05700800652092,0,0,0.0,1.0,3.3885684069907227,140.0,77.0,39.13319957389197,0.5082233710895061,42.52176798088269,0.5522307529984766,0.5522307529984766
1608,sandy,mid,16.59698552538677,31.372145168966462,31.686947216472685,74.31407471152993,9.847733877391324,6.830066201850024,4.283705496539216,1.15,1,1,0,0,72.0,43.199999999999996,0.0,0,0,0.0,0.8,4.926261321020099,72.0,43.199999999999996,0.0,0.0,-4.921472556371225,-0.11392297584192652,-0.27202636014401044
1198,clayey,mid,36.364219098326146,25.380461532441565,26.872315187631408,58.34525099878924,0.0,6.971193087152025,5.521426508172479,1.15,4,0,0,1,120.0,54.0,25.36686084537726,1,1,37.3135309762066,0.8,6.349640484398351,120.0,54.0,13.086247213390847,0.24233791135908975,19.435887697789198,0.3599238462553555,0.23082767797476247
693,sandy,harvest,14.83916426681286,18.73581425480766,19.565507275507393,70.13301344313788,0.0,0.0,4.18717833352175,0.7,15,1,0,0,90.0,54.0,19.56864108921318,0,0,0.0,1.0,2.9310248334652247,90.0,54.0,11.608357331871405,0.21496958021984083,14.53938216533663,0.26924781787660423,0.26924781787660423
140,clayey,initial,30.94607531038008,33.30352115620587,34.123289746309446,52.39706014444976,0.0,0.0,5.721281335451662,0.6,21,0,0,1,37.5,16.875,18.81402616573793,1,1,26.17269996118697,0.25,3.4327688012709974,37.5,16.875,17.634811724049793,1.0450258799436916,21.067580525320793,1.2484492163153063,1.2484492163153063
666,loamy,late,24.475530245600517,25.23487140575715,27.380095097090884,50.20243443852786,0.0,0.0,4.4974377781534765,0.85,13,0,1,0,140.0,77.0,30.510782215845143,0,0,0.0,1.0,3.822822111430455,140.0,77.0,35.24469754399487,0.45772334472720605,39.06751965542532,0.5073703851353938,0.5073703851353938
188,sandy,development,15.855919451863457,31.7819266634413,31.21701485801626,62.27259970927808,0.0,0.0,5.576291648970945,0.9,11,1,0,0,40.5,24.3,0.0,0,1,0.0,0.45,5.01866248407385,40.5,24.3,0.6483624666144466,0.026681582988248832,5.667024950688297,0.23321090332050604,0.23321090332050604
287,sandy,initial,14.466833070271093,26.678269975175834,28.05329161538036,37.61359563827601,0.0,43.73625976776559,4.516477403010744,0.6,1,1,0,0,22.5,13.5,2.808533291267008,0,0,0.0,0.25,2.709886441806446,22.5,13.5,3.8329173243222687,0.28391980180164955,6.542803766128715,0.48465213082434927,-0.01534786917565072
1410,loamy,initial,26.313207064271577,23.93147491912424,25.326951349269798,60.52651173826639,0.0,0.0,3.9330108085536715,0.6,2,0,1,0,35.0,19.25,5.69427412806099,0,0,0.0,0.25,2.3598064851322027,35.0,19.25,4.216982339321065,0.2190640176270683,6.576788824453268,0.3416513675040659,0.3416513675040659
1536,clayey,harvest,37.49169577479725,25.380029488308463,27.63012779104228,59.159194424680976,0.0,0.0,4.848520209292209,0.7,0,0,0,1,150.0,67.5,0.04084559958036493,0,0,0.0,1.0,3.3939641465045463,150.0,67.5,5.083042252027492,0.07530432965966655,8.477006398532039,0.12558527997825242,0.12558527997825242
205,clayey,mid,37.37343302515228,32.863801681930426,35.70860396895,67.92030466056214,12.0,56.75700166258323,4.12242248362656,1.15,21,0,0,1,120.0,54.0,7.555481193488468,0,0,0.0,0.8,4.740785856170544,120.0,54.0,5.012535798781759,0.09282473701447701,-2.246678345047698,-0.04160515453792034,-0.5416051545379204
1966,loamy,initial,28.03068925321188,32.70907499446511,34.14534674039798,56.21049145173538,0.0,0.0,6.562844242603421,0.6,1,0,1,0,35.0,19.25,3.8016828346032217,0,0,0.0,0.25,3.9377065455620524,35.0,19.25,0.0,0.0,3.9377065455620524,0.20455618418504168,0.20455618418504168
1771,loamy,mid,26.780655541867016,23.292066935590643,25.187828005270436,45.809372874838395,0.0,0.0,4.327300305820777,1.15,1,0,1,0,112.0,61.60000000000001,6.016794713562397,0,0,0.0,0.8,4.976395351693893,112.0,61.60000000000001,9.754755665063897,0.15835642313415416,14.731151016757789,0.23914206196035367,0.23914206196035367
1215,loamy,late,27.7491197592285,27.146885245609884,28.512994074797124,54.79506652044388,0.0,0.0,5.575634820513255,0.85,0,0,1,0,140.0,77.0,0.0,0,0,0.0,1.0,4.739289597436266,140.0,77.0,2.5088024077150606,0.03258184945084494,7.248092005151326,0.09413106500196528,0.09413106500196528
333,loamy,mid,28.12083866694435,22.836826197425644,24.411648461463667,67.82620115507419,17.54068455473689,0.0,3.13276298875844,1.15,7,0,1,0,112.0,61.60000000000001,0.0,0,0,0.0,0.8,3.602677437072206,112.0,61.60000000000001,0.0,0.0,-13.938007117664686,-0.22626634931273837,-0.22626634931273837
1981,clayey,development,37.301661631031585,31.517965474980116,33.897322643346996,77.62049735411568,12.0,12.088009882532331,4.710389148769604,0.9,16,0,0,1,67.5,30.375,6.8578057463816116,0,0,0.0,0.45,4.239350233892644,67.5,30.375,3.142522660357869,0.10345753614346893,-4.618127105749487,-0.15203710636212303,-0.5499962794496073
94,clayey,mid,34.70090587591361,27.277093689639987,27.508672890955857,49.79114381931178,0.0,0.0,5.721810030192736,1.15,3,0,0,1,120.0,54.0,18.599349891674642,0,0,0.0,0.8,6.5800815347216455,120.0,54.0,26.392752992691108,0.4887546850498353,32.97283452741275,0.6106080468039399,0.6106080468039399
144,loamy,initial,29.376205344821,33.1471798467721,35.19183253059686,46.55928911103665,0.0,0.0,6.434291759616621,0.6,3,0,1,0,35.0,19.25,0.0,0,0,0.0,0.25,3.8605750557699725,35.0,19.25,0.0,0.0,3.8605750557699725,0.2005493535464921,0.2005493535464921
980,loamy,initial,14.287384238039364,29.302234851521813,30.06179891365611,68.06104252876273,1.0314777828178463,6.62732358048507,3.8828189190999804,0.6,21,0,1,0,35.0,19.25,32.09026093005475,1,1,39.28055823376104,0.25,2.329691351459988,35.0,19.25,34.2815394049016,1.7808591898650181,35.57975297354374,1.848298855768506,1.504022306132918
210,sandy,mid,14.743927415670992,34.773268436522265,35.639431782856406,48.664648041128814,0.0,0.0,6.717359389659475,1.15,21,1,0,0,72.0,43.199999999999996,10.366791977977925,0,0,0.0,0.8,7.724963298108396,72.0,43.199999999999996,10.048580674632058,0.23260603413500136,17.773543972740455,0.4114246289986217,0.4114246289986217
1607,clayey,mid,37.168084062708914,25.14136212751681,27.357920635624353,46.52391987447925,0.0,0.0,5.213857651664141,1.15,4,0,0,1,120.0,54.0,15.128758106086861,0,0,0.0,0.8,5.995936299413762,120.0,54.0,6.655327498328711,0.12324680552460576,12.651263797742473,0.2342826629211569,0.2342826629211569
996,clayey,initial,36.55686267854962,30.806302533221128,33.50934269416075,79.94769394134822,12.0,0.0,4.5337452269817256,0.6,15,0,0,1,37.5,16.875,2.466507258837686,0,0,0.0,0.25,2.7202471361890352,37.5,16.875,3.6078433036259434,0.2137981216963522,-5.671909560185021,-0.33611315912207534,-0.33611315912207534
1106,loamy,harvest,25.95201465236112,19.171395282526955,20.134532468946226,51.33834044611471,0.0,0.0,3.4427796867590628,0.7,3,0,1,0,140.0,77.0,15.831902522020298,0,0,0.0,1.0,2.4099457807313436,140.0,77.0,20.47985347638881,0.2659721230699846,22.889799257120156,0.2972701202223397,0.2972701202223397
73,sandy,mid,15.083478944256385,26.162716969594292,25.9422958249949,77.29793453939018,14.717609633980917,2.940979747418996,3.912819799468328,1.15,4,1,0,0,72.0,43.199999999999996,2.6440782524081676,0,0,0.0,0.8,4.499742769388576,72.0,43.199999999999996,7.332168445948928,0.16972612143400298,-2.885698418643413,-0.06679857450563456,-0.13487680939959282
1765,clayey,mid,35.74237102715317,25.2706240490888,27.283562261595637,49.82166698708077,0.0,0.0,4.569019519718297,1.15,11,0,0,1,120.0,54.0,15.637172475584027,0,0,0.0,0.8,5.254372447676041,120.0,54.0,18.061031782774652,0.33446355153286395,23.315404230450692,0.43176674500834616,0.43176674500834616
828,loamy,harvest,25.244170987464777,25.95834759902601,29.039276682070117,58.64679768891042,0.0,0.0,6.241605246925112,0.7,7,0,1,0,140.0,77.0,36.14961299581786,1,1,40.0,1.0,4.369123672847579,140.0,77.0,27.55829012535227,0.3578998717578217,31.927413798199847,0.41464173763895906,0.41464173763895906
782,clayey,mid,37.6843716904875,17.15913720881883,20.30084320468896,57.731990868636565,0.0,37.12839529578989,4.628785175933624,1.15,3,0,0,1,120.0,54.0,16.715845050737386,0,0,0.0,0.8,5.323102952323667,120.0,54.0,2.5250264761000007,0.04675974955740742,7.848129428423667,0.14533573015599385,-0.3546642698440061
1944,clayey,late,37.596438065497246,26.516246468183454,27.948399157222546,44.70918499040688,0.0,0.0,5.492903582188987,0.85,9,0,0,1,150.0,67.5,10.813745114889253,0,0,0.0,1.0,4.668968044860638,150.0,67.5,4.035619345027552,0.05978695325966744,8.70458738988819,0.12895685022056577,0.12895685022056577
246,clayey,late,37.89551897355192,31.378017808534292,34.27896338713759,77.61837684519507,11.168981454331814,24.469701272676318,4.294523711572384,0.85,21,0,0,1,150.0,67.5,0.0,0,0,0.0,1.0,3.6503451548365264,150.0,67.5,1.0448102644807777,0.015478670584900411,-6.473826035014509,-0.09590853385206681,-0.45842262678060486
821,loamy,late,27.253183544543152,23.074738609558914,24.472303221470064,51.88630854002978,0.0,0.0,5.50784068786967,0.85,0,0,1,0,140.0,77.0,6.339947150095824,0,0,0.0,1.0,4.681664584689219,140.0,77.0,7.468164554568501,0.09698915005933119,12.14982913925772,0.15778998882152884,0.15778998882152884
1305,loamy,development,29.379834232755524,30.542940736770046,31.22970609272977,61.71912633976206,3.312803650682752,0.0,4.601658773749512,0.9,9,0,1,0,63.0,34.650000000000006,0.0,0,0,0.0,0.45,4.141492896374561,63.0,34.650000000000006,0.0,0.0,0.8286892456918089,0.02391599554666115,0.02391599554666115
1594,clayey,mid,35.31881918300633,27.54128290268024,29.42163410414352,49.153312256950684,0.0,7.782712328723279,6.069829590129977,1.15,6,0,0,1,120.0,54.0,20.08875619225274,1,1,31.845953201061427,0.8,6.980304028649473,120.0,54.0,21.449446535949335,0.3972119728879506,28.42975056459881,0.5264768623073853,0.38235255992362094
145,loamy,initial,28.007329196464372,28.727199770219435,30.138135325493668,49.898777042553206,0.0,0.0,6.448845938330521,0.6,4,0,1,0,35.0,19.25,3.8605750557699725,0,0,0.0,0.25,3.8693075629983125,35.0,19.25,0.0,0.0,3.8693075629983125,0.20100299028562663,0.20100299028562663
1231,sandy,late,17.09952822844347,29.10298079246326,28.894956779651313,62.472177580768886,0.0,0.0,5.530770069837422,0.85,0,1,0,0,90.0,54.0,0.0,0,0,0.0,1.0,4.701154559361808,90.0,54.0,0.0,0.0,4.701154559361808,0.0870584177659594,0.0870584177659594
1352,clayey,mid,36.22164657698173,30.08207760323988,33.28789333869735,76.42206205995177,12.0,26.104841195034087,4.535600998126367,1.15,15,0,0,1,120.0,54.0,11.298401502764845,0,0,0.0,0.8,5.215941147845322,120.0,54.0,14.226827384146157,0.263459766373077,7.442768531991479,0.1378290468887311,-0.34559393820449275
1340,loamy,mid,26.45837360398322,32.93628483217121,32.62034274262096,66.7942150763042,29.867156435775172,12.826257468396898,4.6473485503863525,1.15,7,0,1,0,112.0,61.60000000000001,0.0,0,0,0.0,0.8,5.344450832944305,112.0,61.60000000000001,12.333011168134256,0.2002112202619197,-12.189694434696612,-0.19788464991390603,-0.4061031153099595
1866,clayey,development,35.62389477253131,20.23814524861149,24.744777751806268,58.86136367145943,0.0,0.0,5.077715463520919,0.9,2,0,0,1,67.5,30.375,7.965518517506826,0,0,0.0,0.45,4.569943917168827,67.5,30.375,10.692473523609126,0.3520155892546214,15.262417440777952,0.5024664178033894,0.5024664178033894
391,clayey,late,36.02544133273843,18.36642186989697,21.762697308575678,72.28383467115583,3.7386679470411606,0.0,2.9715290111237143,0.85,12,0,0,1,150.0,67.5,19.246353680593405,0,0,0.0,1.0,2.5257996594551573,150.0,67.5,19.745586672615666,0.2925272099646765,18.53271838502966,0.27455879088932833,0.27455879088932833
113,sandy,late,15.899167350094732,25.095727632997026,26.033737215208777,75.93280933784212,9.419946064787082,35.686226879218644,3.443724312507103,0.85,3,1,0,0,90.0,54.0,0.03319078396249786,0,0,0.0,1.0,2.9271656656310374,90.0,54.0,1.008326499052692,0.01867271294542022,-5.484453900103352,-0.10156396111302504,-0.6015639611130251
1086,clayey,late,35.8781037475815,17.25034177908709,21.114835416855115,66.07873391984121,1.2880930765116405,0.0,2.3544687780683073,0.85,4,0,0,1,150.0,67.5,16.18555491118941,0,0,0.0,1.0,2.0012984613580613,150.0,67.5,21.218962524185038,0.31435500035829683,21.93216790903146,0.32492100605972535,0.32492100605972535
259,clayey,late,33.04484097060155,30.10465150625822,32.813854476129926,47.98238359710509,0.0,0.0,6.7633536123885705,0.85,21,0,0,1,150.0,67.5,31.74561014656041,1,1,40.0,1.0,5.748850570530284,150.0,67.5,49.55159029398454,0.7340976339849561,55.300440864514826,0.8192657905854048,0.8192657905854048
1441,clayey,development,36.08553758714085,16.791677889588723,19.44729659117332,45.499450093214826,0.0,0.0,3.392211916482013,0.9,10,0,0,1,67.5,30.375,14.54814059111808,1,1,20.70721331288458,0.45,3.052990724833812,67.5,30.375,8.615080857866186,0.2836240611643189,11.668071582699998,0.384134043874897,0.384134043874897
